ANO;IBGE;VENDAS;VENDAS_CORRECAO;MUNICIPIO;UF;REGIAO
2012;3305109;330950;330950;SAO JOAO DE MERITI;RJ;SUDESTE
2012;3305158;323550;323550;SAO JOSE DO VALE DO RI;RJ;SUDESTE
2012;3305208;36190;36190;SAO PEDRO DA ALDEIA;RJ;SUDESTE
2012;3305505;190;190;SAQUAREMA;RJ;SUDESTE
2012;3305554;1938490;1938490;SEROPEDICA;RJ;SUDESTE
2012;3305802;5420;5420;TERESOPOLIS;RJ;SUDESTE
2012;3306008;1917010;1917010;TRES RIOS;RJ;SUDESTE
2012;3306107;126020;126020;VALENCA;RJ;SUDESTE
2012;3306206;5217920;5217920;VASSOURAS;RJ;SUDESTE
2012;3306305;5266237;5266237;VOLTA REDONDA;RJ;SUDESTE
2012;2400208;883920;883920;ACU;RN;NORDESTE
2012;2400307;555580;555580;AFONSO BEZERRA;RN;NORDESTE
2012;2400505;48530;48530;ALEXANDRIA;RN;NORDESTE
2012;2400703;557820;557820;ALTO DO RODRIGUES;RN;NORDESTE
2012;2401107;200;200;AREIA BRANCA;RN;NORDESTE
2012;2401453;1110600;1110600;BARAUNA;RN;NORDESTE
2012;2402006;134440;134440;CAICO;RN;NORDESTE
2012;2401305;38570;38570;AUGUSTO SEVERO;RN;NORDESTE
2012;2402600;3480;3480;CEARA-MIRIM;RN;NORDESTE
2012;2407104;583830;583830;MACAIBA;RN;NORDESTE
2012;2408003;7635390;7635390;MOSSORO;RN;NORDESTE
2012;2408102;8878370;8878370;NATAL;RN;NORDESTE
2012;2403251;89270;89270;PARNAMIRIM;RN;NORDESTE
2012;2409407;26540;26540;PAU DOS FERROS;RN;NORDESTE
2012;2410207;12520;12520;PORTALEGRE;RN;NORDESTE
2012;2412005;119560;119560;SAO GONCALO DO AMARANT;RN;NORDESTE
2012;2412203;33960;33960;SAO JOSE DE MIPIBU;RN;NORDESTE
2012;1100023;5981120;5981120;ARIQUEMES;RO;NORTE
2012;1100049;24230;24230;CACOAL;RO;NORTE
2012;1100064;295810;295810;COLORADO DO OESTE;RO;NORTE
2012;1100098;231070;231070;ESPIGAO D'OESTE;RO;NORTE
2012;1100106;177650;177650;GUAJARA-MIRIM;RO;NORTE
2012;1100114;321520;321520;JARU;RO;NORTE
2012;1100122;2832416;2832416;JI-PARANA;RO;NORTE
2012;1100148;359380;359380;NOVA BRASILANDIA D'OES;RO;NORTE
2012;1100155;81670;81670;OURO PRETO DO OESTE;RO;NORTE
2012;1100189;734120;734120;PIMENTA BUENO;RO;NORTE
2012;1100205;16846411;16846411;PORTO VELHO;RO;NORTE
2012;1100254;94520;94520;PRESIDENTE MEDICI;RO;NORTE
2012;1100288;313760;313760;ROLIM DE MOURA;RO;NORTE
2012;1101500;2218640;2218640;SERINGUEIRAS;RO;NORTE
2012;1100304;1187780;1187780;VILHENA;RO;NORTE
2012;1400100;7194793;7194793;BOA VISTA;RR;NORTE
2012;1400209;3107080;3107080;CARACARAI;RR;NORTE
2012;1400456;472770;472770;PACARAIMA;RR;NORTE
2012;1400472;9445580;9445580;RORAINOPOLIS;RR;NORTE
2012;4300406;25630;25630;ALEGRETE;RS;SUL
2012;4300604;319990;319990;ALVORADA;RS;SUL
2012;4300661;35770;35770;ANDRE DA ROCHA;RS;SUL
2012;4301404;130980;130980;ARVOREZINHA;RS;SUL
2012;4301602;544200;544200;BAGE;RS;SUL
2012;4302105;2714500;2714500;BENTO GONCALVES;RS;SUL
2012;4302808;12500;12500;CACAPAVA DO SUL;RS;SUL
2012;4303004;25620;25620;CACHOEIRA DO SUL;RS;SUL
2012;4303103;2977790;2977790;CACHOEIRINHA;RS;SUL
2012;4303509;808150;808150;CAMAQUA;RS;SUL
2012;4303608;552820;552820;CAMBARA DO SUL;RS;SUL
2012;4303806;63640;63640;CAMPINAS DO SUL;RS;SUL
2012;4303905;22940;22940;CAMPO BOM;RS;SUL
2012;4304408;2400;2400;CANELA;RS;SUL
2012;4304507;12500;12500;CANGUCU;RS;SUL
2012;4304606;4868104;4868104;CANOAS;RS;SUL
2012;4304663;2530340;2530340;CAPAO DO LEAO;RS;SUL
2012;4304705;1977900;1977900;CARAZINHO;RS;SUL
2012;4304903;124970;124970;CASCA;RS;SUL
2012;4304952;1118410;1118410;CASEIROS;RS;SUL
2012;4305009;224650;224650;CATUIPE;RS;SUL
2012;4305108;3851900;3851900;CAXIAS DO SUL;RS;SUL
2012;4305207;24700;24700;CERRO LARGO;RS;SUL
2012;4305439;3000;3000;CHUI;RS;SUL
2012;4305871;811770;811770;CORONEL BARROS;RS;SUL
2012;4305975;35000;35000;COXILHA;RS;SUL
2012;4306007;12330;12330;CRISSIUMAL;RS;SUL
2012;4306056;160380;160380;CRISTAL;RS;SUL
2012;4306106;478300;478300;CRUZ ALTA;RS;SUL
2012;4306379;213110;213110;DILERMANDO DE AGUIAR;RS;SUL
2012;4306403;320020;320020;DOIS IRMAOS;RS;SUL
2012;4306767;449320;449320;ELDORADO DO SUL;RS;SUL
2012;4307005;3927895;3927895;ERECHIM;RS;SUL
2012;4307609;2169720;2169720;ESTANCIA VELHA;RS;SUL
2012;4307708;274800;274800;ESTEIO;RS;SUL
2012;4307807;5304900;5304900;ESTRELA;RS;SUL
2012;4307864;267220;267220;FAGUNDES VARELA;RS;SUL
2012;4307906;3000930;3000930;FARROUPILHA;RS;SUL
2012;4308078;1070730;1070730;FAZENDA VILANOVA;RS;SUL
2012;4308201;796230;796230;FLORES DA CUNHA;RS;SUL
2012;4308300;400;400;FONTOURA XAVIER;RS;SUL
2012;4308433;312370;312370;FORQUETINHA;RS;SUL
2012;4308508;929650;929650;FREDERICO WESTPHALEN;RS;SUL
2012;4308607;1471320;1471320;GARIBALDI;RS;SUL
2012;4308904;211570;211570;GETULIO VARGAS;RS;SUL
2012;4309100;922140;922140;GRAMADO;RS;SUL
2012;4309209;1538050;1538050;GRAVATAI;RS;SUL
2012;4309308;6530730;6530730;GUAIBA;RS;SUL
2012;4309407;60880;60880;GUAPORE;RS;SUL
2012;4309506;25940;25940;GUARANI DAS MISSOES;RS;SUL
2012;4309605;12500;12500;HORIZONTINA;RS;SUL
2012;4309654;314830;314830;HULHA NEGRA;RS;SUL
2012;4309704;85540;85540;HUMAITA;RS;SUL
2012;4309902;345990;345990;IBIRAIARAS;RS;SUL
2012;4310108;378100;378100;IGREJINHA;RS;SUL
2012;4310207;296990;296990;IJUI;RS;SUL
2012;4310538;714850;714850;ITAARA;RS;SUL
2012;4310603;230120;230120;ITAQUI;RS;SUL
2012;4311304;1981850;1981850;LAGOA VERMELHA;RS;SUL
2012;4311403;2208250;2208250;LAJEADO;RS;SUL
2012;4311809;11900;11900;MARAU;RS;SUL
2012;4311908;36000;36000;MARCELINO RAMOS;RS;SUL
2012;4312401;67490;67490;MONTENEGRO;RS;SUL
2012;4312427;550180;550180;MORMACO;RS;SUL
2012;4312658;95860;95860;NAO-ME-TOQUE;RS;SUL
2012;4313011;142800;142800;NOVA CANDELARIA;RS;SUL
2012;4313300;1208260;1208260;NOVA PRATA;RS;SUL
2012;4313409;3097190;3097190;NOVO HAMBURGO;RS;SUL
2012;4313508;4004430;4004430;OSORIO;RS;SUL
2012;4313656;467170;467170;PALMARES DO SUL;RS;SUL
2012;4313706;654160;654160;PALMEIRA DAS MISSOES;RS;SUL
2012;4313904;50330;50330;PANAMBI;RS;SUL
2012;4314100;6495855;6495855;PASSO FUNDO;RS;SUL
2012;4314407;6531880;6531880;PELOTAS;RS;SUL
2012;4314704;126320;126320;PLANALTO;RS;SUL
2012;4314803;4138620;4138620;PORTAO;RS;SUL
2012;4314902;15082030;15082030;PORTO ALEGRE;RS;SUL
2012;4315008;158180;158180;PORTO LUCENA;RS;SUL
2012;4315107;104020;104020;PORTO XAVIER;RS;SUL
2012;4315602;555560;555560;RIO GRANDE;RS;SUL
2012;4315701;199740;199740;RIO PARDO;RS;SUL
2012;4316006;4980;4980;ROLANTE;RS;SUL
2012;4316105;11230;11230;RONDA ALTA;RS;SUL
2012;4316477;8578742;8578742;SALVADOR DAS MISSOES;RS;SUL
2012;4316600;82500;82500;SANANDUVA;RS;SUL
2012;4316808;2685370;2685370;SANTA CRUZ DO SUL;RS;SUL
2012;4316907;2412040;2412040;*;RS;NORDESTE
2012;4317202;2934060;2934060;SANTA ROSA;RS;SUL
2012;4317400;965050;965050;SANTIAGO;RS;SUL
2012;4317509;972360;972360;SANTO ANGELO;RS;SUL
2012;4317608;2944470;2944470;SANTO ANTONIO DA PATRU;RS;SUL
2012;4317806;50870;50870;SANTO AUGUSTO;RS;SUL
2012;4318002;185260;185260;SAO BORJA;RS;SUL
2012;4318101;184610;184610;SAO FRANCISCO DE ASSIS;RS;SUL
2012;4318200;62820;62820;SAO FRANCISCO DE PAULA;RS;SUL
2012;4318705;1545200;1545200;SAO LEOPOLDO;RS;SUL
2012;4318903;420140;420140;SAO LUIZ GONZAGA;RS;SUL
2012;4320008;1112850;1112850;SAPUCAIA DO SUL;RS;SUL
2012;4320107;1146820;1146820;SARANDI;RS;SUL
2012;4320206;282990;282990;SEBERI;RS;SUL
2012;4320909;451010;451010;TAPEJARA;RS;SUL
2012;4321303;25050;25050;TAQUARI;RS;SUL
2012;4321402;61610;61610;TENENTE PORTELA;RS;SUL
2012;4321436;723910;723910;TERRA DE AREIA;RS;SUL
2012;4321501;117920;117920;TORRES;RS;SUL
2012;4321709;573510;573510;TRES COROAS;RS;SUL
2012;4321808;14000;14000;TRES DE MAIO;RS;SUL
2012;4321907;486400;486400;TRES PASSOS;RS;SUL
2012;4322004;1139880;1139880;TRIUNFO;RS;SUL
2012;4322400;1182160;1182160;URUGUAIANA;RS;SUL
2012;4322509;442020;442020;VACARIA;RS;SUL
2012;4322707;483750;483750;VERA CRUZ;RS;SUL
2012;4323002;491180;491180;VIAMAO;RS;SUL
2012;4323408;53760;53760;VILA MARIA;RS;SUL
2012;4201307;1969290;1969290;ARAQUARI;SC;SUL
2012;4201406;1338770;1338770;ARARANGUA;SC;SUL
2012;4202008;671670;671670;BALNEARIO CAMBORIU;SC;SUL
2012;4212809;547230;547230;PICARRAS;SC;SUL
2012;4202305;9879597;9879597;BIGUACU;SC;SUL
2012;4202404;2733110;2733110;BLUMENAU;SC;SUL
2012;4202503;69870;69870;BOM JARDIM DA SERRA;SC;SUL
2012;4202800;6000;6000;BRACO DO NORTE;SC;SUL
2012;4202909;3500020;3500020;BRUSQUE;SC;SUL
2012;4203006;1362087;1362087;CACADOR;SC;SUL
2012;4203808;2000;2000;CANOINHAS;SC;SUL
2012;4203907;1013080;1013080;CAPINZAL;SC;SUL
2012;4204202;3726525;3726525;CHAPECO;SC;SUL
2012;4204301;1703040;1703040;CONCORDIA;SC;SUL
2012;4204350;509455;509455;CORDILHEIRA ALTA;SC;SUL
2012;4204608;1969710;1969710;CRICIUMA;SC;SUL
2012;4204806;402070;402070;CURITIBANOS;SC;SUL
2012;4205407;3247940;3247940;FLORIANOPOLIS;SC;SUL
2012;4205506;525470;525470;FRAIBURGO;SC;SUL
2012;4205803;833654;833654;GARUVA;SC;SUL
2012;4205902;1737460;1737460;GASPAR;SC;SUL
2012;4206207;1193790;1193790;GRAVATAL;SC;SUL
2012;4206405;102747;102747;GUARACIABA;SC;SUL
2012;4206504;49480;49480;GUARAMIRIM;SC;SUL
2012;4206652;2039820;2039820;GUATAMBU;SC;SUL
2012;4206702;14000;14000;HERVAL D'OESTE;SC;SUL
2012;4206900;261770;261770;IBIRAMA;SC;SUL
2012;4207304;200;200;IMBITUBA;SC;SUL
2012;4207502;104290;104290;INDAIAL;SC;SUL
2012;4208203;1762240;1762240;ITAJAI;SC;SUL
2012;4208302;13400;13400;ITAPEMA;SC;SUL
2012;4208450;77875;77875;ITAPOA;SC;SUL
2012;4208906;3234950;3234950;JARAGUA DO SUL;SC;SUL
2012;4209003;1817720;1817720;JOACABA;SC;SUL
2012;4209102;10159285;10159285;JOINVILLE;SC;SUL
2012;4209300;1348505;1348505;LAGES;SC;SUL
2012;4210001;1200;1200;LUIZ ALVES;SC;SUL
2012;4210035;132000;132000;LUZERNA;SC;SUL
2012;4210100;72570;72570;MAFRA;SC;SUL
2012;4210506;3052470;3052470;MARAVILHA;SC;SUL
2012;4210605;56230;56230;MASSARANDUBA;SC;SUL
2012;4211702;26100;26100;ORLEANS;SC;SUL
2012;4211900;1116240;1116240;PALHOCA;SC;SUL
2012;4212106;14000;14000;PALMITOS;SC;SUL
2012;4212205;11800;11800;PAPANDUVA;SC;SUL
2012;4212270;1164880;1164880;PASSOS MAIA;SC;SUL
2012;4212304;14690;14690;PAULO LOPES;SC;SUL
2012;4212908;654420;654420;PINHALZINHO;SC;SUL
2012;4213104;24240;24240;PIRATUBA;SC;SUL
2012;4213500;66270;66270;PORTO BELO;SC;SUL
2012;4213609;28970;28970;PORTO UNIAO;SC;SUL
2012;4213708;945850;945850;POUSO REDONDO;SC;SUL
2012;4214805;537720;537720;RIO DO SUL;SC;SUL
2012;4215109;72740;72740;RODEIO;SC;SUL
2012;4215505;274280;274280;SANTA CECILIA;SC;SUL
2012;4215802;301900;301900;SAO BENTO DO SUL;SC;SUL
2012;4216602;2468410;2468410;SAO JOSE;SC;SUL
2012;4216800;204910;204910;SAO JOSE DO CERRITO;SC;SUL
2012;4217204;570322;570322;SAO MIGUEL DO OESTE;SC;SUL
2012;4217709;1603500;1603500;SOMBRIO;SC;SUL
2012;4218004;1884480;1884480;TIJUCAS;SC;SUL
2012;4218301;28080;28080;TRES BARRAS;SC;SUL
2012;4218707;40700;40700;TUBARAO;SC;SUL
2012;4219176;23740;23740;VARGEM BONITA;SC;SUL
2012;4219200;926130;926130;VIDAL RAMOS;SC;SUL
2012;4219309;45000;45000;VIDEIRA;SC;SUL
2012;4219507;1005930;1005930;XANXERE;SC;SUL
2012;2800209;61070;61070;AQUIDABA;SE;NORDESTE
2012;2800308;4511130;4511130;ARACAJU;SE;NORDESTE
2012;2802809;322070;322070;INDIAROBA;SE;NORDESTE
2012;2803203;8075980;8075980;ITAPORANGA D'AJUDA;SE;NORDESTE
2012;2803401;145550;145550;JAPOATA;SE;NORDESTE
2012;2803500;2982970;2982970;LAGARTO;SE;NORDESTE
2012;2804300;148290;148290;MURIBECA;SE;NORDESTE
2012;2804805;1103500;1103500;NOSSA SENHORA DO SOCOR;SE;NORDESTE
2012;2805703;3981370;3981370;PROPRIA;SE;NORDESTE
2012;2806503;12500810;12500810;SANTA ROSA DE LIMA;SE;NORDESTE
2012;2806701;2728770;2728770;SAO CRISTOVAO;SE;NORDESTE
2012;2807501;1103680;1103680;TOMAR DO GERU;SE;NORDESTE
2012;3500105;509140;509140;ADAMANTINA;SP;SUDESTE
2012;3500204;200;200;ADOLFO;SP;SUDESTE
2012;3500303;256790;256790;AGUAI;SP;SUDESTE
2012;3500709;6000;6000;AGUDOS;SP;SUDESTE
2012;3501004;90200;90200;ALTINOPOLIS;SP;SUDESTE
2012;3501202;41770;41770;ALVARES FLORENCE;SP;SUDESTE
2012;3501301;69380;69380;ALVARES MACHADO;SP;SUDESTE
2012;3501400;2200;2200;ALVARO DE CARVALHO;SP;SUDESTE
2012;3501509;800;800;ALVINLANDIA;SP;SUDESTE
2012;3501608;1000110;1000110;AMERICANA;SP;SUDESTE
2012;3501806;1380;1380;AMERICO DE CAMPOS;SP;SUDESTE
2012;3502101;676580;676580;ANDRADINA;SP;SUDESTE
2012;3502200;15000;15000;ANGATUBA;SP;SUDESTE
2012;3502507;2532857;2532857;APARECIDA;SP;SUDESTE
2012;3502754;1138900;1138900;ARACARIGUAMA;SP;SUDESTE
2012;3502804;1941780;1941780;ARACATUBA;SP;SUDESTE
2012;3502903;28240;28240;ARACOIABA DA SERRA;SP;SUDESTE
2012;3503109;1600;1600;ARANDU;SP;SUDESTE
2012;3503208;3699540;3699540;ARARAQUARA;SP;SUDESTE
2012;3503307;5037595;5037595;ARARAS;SP;SUDESTE
2012;3503703;30900;30900;ARIRANHA;SP;SUDESTE
2012;3503802;143530;143530;ARTUR NOGUEIRA;SP;SUDESTE
2012;3503901;104270;104270;ARUJA;SP;SUDESTE
2012;3504008;2019030;2019030;ASSIS;SP;SUDESTE
2012;3504107;600;600;ATIBAIA;SP;SUDESTE
2012;3504206;44240;44240;AURIFLAMA;SP;SUDESTE
2012;3504503;61990;61990;AVARE;SP;SUDESTE
2012;3504602;2813141;2813141;BADY BASSITT;SP;SUDESTE
2012;3504800;32200;32200;BALSAMO;SP;SUDESTE
2012;3504909;1246070;1246070;BANANAL;SP;SUDESTE
2012;3505203;149120;149120;BARIRI;SP;SUDESTE
2012;3505302;778760;778760;BARRA BONITA;SP;SUDESTE
2012;3505401;200;200;BARRA DO TURVO;SP;SUDESTE
2012;3505500;523255;523255;BARRETOS;SP;SUDESTE
2012;3505708;6678363;6678363;BARUERI;SP;SUDESTE
2012;3505807;123940;123940;BASTOS;SP;SUDESTE
2012;3505906;1296500;1296500;BATATAIS;SP;SUDESTE
2012;3506003;4489900;4489900;BAURU;SP;SUDESTE
2012;3506102;883770;883770;BEBEDOURO;SP;SUDESTE
2012;3506300;29980;29980;BERNARDINO DE CAMPOS;SP;SUDESTE
2012;3506508;3757890;3757890;BIRIGUI;SP;SUDESTE
2012;3506607;800;800;BIRITIBA-MIRIM;SP;SUDESTE
2012;3506706;14000;14000;BOA ESPERANCA DO SUL;SP;SUDESTE
2012;3507001;3474210;3474210;BOITUVA;SP;SUDESTE
2012;3507100;1503470;1503470;BOM JESUS DOS PERDOES;SP;SUDESTE
2012;3507407;1147290;1147290;BORBOREMA;SP;SUDESTE
2012;3507506;77610;77610;BOTUCATU;SP;SUDESTE
2012;3507605;6589620;6589620;BRAGANCA PAULISTA;SP;SUDESTE
2012;3507753;600;600;BREJO ALEGRE;SP;SUDESTE
2012;3507803;123970;123970;BRODOSQUI;SP;SUDESTE
2012;3507902;99650;99650;BROTAS;SP;SUDESTE
2012;3508108;2430510;2430510;BURITAMA;SP;SUDESTE
2012;3508405;886260;886260;CABREUVA;SP;SUDESTE
2012;3508504;1018480;1018480;CACAPAVA;SP;SUDESTE
2012;3508603;3270193;3270193;CACHOEIRA PAULISTA;SP;SUDESTE
2012;3508801;92630;92630;CAFELANDIA;SP;SUDESTE
2012;3509007;12853820;12853820;CAIEIRAS;SP;SUDESTE
2012;3509106;167800;167800;CAIUA;SP;SUDESTE
2012;3509205;242190;242190;CAJAMAR;SP;SUDESTE
2012;3509304;9950;9950;CAJOBI;SP;SUDESTE
2012;3509403;596580;596580;CAJURU;SP;SUDESTE
2012;3509452;200;200;CAMPINA DO MONTE ALEGR;SP;SUDESTE
2012;3509502;18261460;18261460;CAMPINAS;SP;SUDESTE
2012;3509601;437050;437050;CAMPO LIMPO PAULISTA;SP;SUDESTE
2012;3509700;54620;54620;CAMPOS DO JORDAO;SP;SUDESTE
2012;3510005;235490;235490;CANDIDO MOTA;SP;SUDESTE
2012;3510203;15000;15000;CAPAO BONITO;SP;SUDESTE
2012;3510302;222420;222420;CAPELA DO ALTO;SP;SUDESTE
2012;3510401;123900;123900;CAPIVARI;SP;SUDESTE
2012;3510500;3800;3800;CARAGUATATUBA;SP;SUDESTE
2012;3510609;74180;74180;CARAPICUIBA;SP;SUDESTE
2012;3510708;2000;2000;CARDOSO;SP;SUDESTE
2012;3511003;42270;42270;CASTILHO;SP;SUDESTE
2012;3511102;3680532;3680532;CATANDUVA;SP;SUDESTE
2012;3511300;290170;290170;CEDRAL;SP;SUDESTE
2012;3511409;132120;132120;CERQUEIRA CESAR;SP;SUDESTE
2012;3511508;550045;550045;CERQUILHO;SP;SUDESTE
2012;3511706;12530;12530;CHARQUEADA;SP;SUDESTE
2012;3557204;50000;50000;CHAVANTES;SP;SUDESTE
2012;3512001;30350;30350;COLINA;SP;SUDESTE
2012;3512308;28140;28140;CONCHAS;SP;SUDESTE
2012;3512407;1143660;1143660;CORDEIROPOLIS;SP;SUDESTE
2012;3512803;101900;101900;COSMOPOLIS;SP;SUDESTE
2012;3512902;120890;120890;COSMORAMA;SP;SUDESTE
2012;3513009;530640;530640;COTIA;SP;SUDESTE
2012;3513108;3800;3800;CRAVINHOS;SP;SUDESTE
2012;3513306;125158;125158;CRUZALIA;SP;SUDESTE
2012;3513405;2400;2400;CRUZEIRO;SP;SUDESTE
2012;3513504;545490;545490;CUBATAO;SP;SUDESTE
2012;3513603;600;600;CUNHA;SP;SUDESTE
2012;3513702;28240;28240;DESCALVADO;SP;SUDESTE
2012;3513801;995429;995429;DIADEMA;SP;SUDESTE
2012;3514106;38550;38550;DOIS CORREGOS;SP;SUDESTE
2012;3514403;906080;906080;DRACENA;SP;SUDESTE
2012;3514502;1600;1600;DUARTINA;SP;SUDESTE
2012;3514908;74500;74500;ELIAS FAUSTO;SP;SUDESTE
2012;3514924;5200;5200;ELISIARIO;SP;SUDESTE
2012;3514957;966080;966080;EMBAUBA;SP;SUDESTE
2012;3515004;246220;246220;EMBU;SP;SUDESTE
2012;3515103;137290;137290;EMBU-GUACU;SP;SUDESTE
2012;3515129;5000;5000;EMILIANOPOLIS;SP;SUDESTE
2012;3515152;200;200;ENGENHEIRO COELHO;SP;SUDESTE
2012;3515186;197850;197850;ESPIRITO SANTO DO PINH;SP;SUDESTE
2012;3515202;2000;2000;ESTRELA D'OESTE;SP;SUDESTE
2012;3515400;1000;1000;FARTURA;SP;SUDESTE
2012;3515509;6274416;6274416;FERNANDOPOLIS;SP;SUDESTE
2012;3515657;400;400;FERNAO;SP;SUDESTE
2012;3515707;936070;936070;FERRAZ DE VASCONCELOS;SP;SUDESTE
2012;3516002;44920;44920;FLORIDA PAULISTA;SP;SUDESTE
2012;3516200;2254000;2254000;FRANCA;SP;SUDESTE
2012;3516309;299770;299770;FRANCISCO MORATO;SP;SUDESTE
2012;3516408;118160;118160;FRANCO DA ROCHA;SP;SUDESTE
2012;3516606;120220;120220;GALIA;SP;SUDESTE
2012;3516705;143490;143490;GARCA;SP;SUDESTE
2012;3516903;1800;1800;GENERAL SALGADO;SP;SUDESTE
2012;3517109;489940;489940;GLICERIO;SP;SUDESTE
2012;3517208;28710;28710;GUAICARA;SP;SUDESTE
2012;3517406;548480;548480;GUAIRA;SP;SUDESTE
2012;3517505;33830;33830;GUAPIACU;SP;SUDESTE
2012;3517604;23870;23870;GUAPIARA;SP;SUDESTE
2012;3517703;3531280;3531280;GUARA;SP;SUDESTE
2012;3518107;38150;38150;GUARANTA;SP;SUDESTE
2012;3518206;120620;120620;GUARARAPES;SP;SUDESTE
2012;3518305;249710;249710;GUARAREMA;SP;SUDESTE
2012;3518404;473660;473660;GUARATINGUETA;SP;SUDESTE
2012;3518602;69450;69450;GUARIBA;SP;SUDESTE
2012;3518701;73020;73020;GUARUJA;SP;SUDESTE
2012;3518800;8929249;8929249;GUARULHOS;SP;SUDESTE
2012;3518909;53130;53130;GUZOLANDIA;SP;SUDESTE
2012;3519006;940;940;HERCULANDIA;SP;SUDESTE
2012;3519055;11500;11500;HOLAMBRA;SP;SUDESTE
2012;3519071;81460;81460;HORTOLANDIA;SP;SUDESTE
2012;3519105;16100;16100;IACANGA;SP;SUDESTE
2012;3519253;14600;14600;IARAS;SP;SUDESTE
2012;3519303;13000;13000;IBATE;SP;SUDESTE
2012;3519402;3400;3400;IBIRA;SP;SUDESTE
2012;3519501;15000;15000;IBIRAREMA;SP;SUDESTE
2012;3519600;505847;505847;IBITINGA;SP;SUDESTE
2012;3519709;163780;163780;IBIUNA;SP;SUDESTE
2012;3519808;3405400;3405400;ICEM;SP;SUDESTE
2012;3519907;2320;2320;IEPE;SP;SUDESTE
2012;3520004;200;200;IGARACU DO TIETE;SP;SUDESTE
2012;3520103;17770;17770;IGARAPAVA;SP;SUDESTE
2012;3520202;200;200;IGARATA;SP;SUDESTE
2012;3520442;233590;233590;ILHA SOLTEIRA;SP;SUDESTE
2012;3520509;1411098;1411098;INDAIATUBA;SP;SUDESTE
2012;3520608;478630;478630;INDIANA;SP;SUDESTE
2012;3520707;400;400;INDIAPORA;SP;SUDESTE
2012;3520806;89760;89760;INUBIA PAULISTA;SP;SUDESTE
2012;3520905;30000;30000;IPAUCU;SP;SUDESTE
2012;3521002;20000;20000;IPERO;SP;SUDESTE
2012;3521507;29140;29140;IRAPUA;SP;SUDESTE
2012;3521804;14490;14490;ITAI;SP;SUDESTE
2012;3521903;82185;82185;ITAJOBI;SP;SUDESTE
2012;3522109;465230;465230;ITANHAEM;SP;SUDESTE
2012;3522208;1143530;1143530;ITAPECERICA DA SERRA;SP;SUDESTE
2012;3522307;4412360;4412360;ITAPETININGA;SP;SUDESTE
2012;3522406;374280;374280;ITAPEVA;SP;SUDESTE
2012;3522505;320080;320080;ITAPEVI;SP;SUDESTE
2012;3522604;28080;28080;ITAPIRA;SP;SUDESTE
2012;3522703;345000;345000;ITAPOLIS;SP;SUDESTE
2012;3522802;65400;65400;ITAPORANGA;SP;SUDESTE
2012;3522901;1200;1200;ITAPUI;SP;SUDESTE
2012;3523107;10775791;10775791;ITAQUAQUECETUBA;SP;SUDESTE
2012;3523206;45000;45000;ITARARE;SP;SUDESTE
2012;3523305;162590;162590;ITARIRI;SP;SUDESTE
2012;3523404;10029030;10029030;ITATIBA;SP;SUDESTE
2012;3523503;8000;8000;ITATINGA;SP;SUDESTE
2012;3523602;979710;979710;ITIRAPINA;SP;SUDESTE
2012;3523909;644350;644350;ITU;SP;SUDESTE
2012;3524006;284570;284570;ITUPEVA;SP;SUDESTE
2012;3524105;12300;12300;ITUVERAVA;SP;SUDESTE
2012;3524204;1600;1600;JABORANDI;SP;SUDESTE
2012;3524303;6601150;6601150;JABOTICABAL;SP;SUDESTE
2012;3524402;604313;604313;JACAREI;SP;SUDESTE
2012;3524501;29170;29170;JACI;SP;SUDESTE
2012;3524709;475900;475900;JAGUARIUNA;SP;SUDESTE
2012;3524808;348750;348750;JALES;SP;SUDESTE
2012;3524907;1400637;1400637;JAMBEIRO;SP;SUDESTE
2012;3525003;595240;595240;JANDIRA;SP;SUDESTE
2012;3525102;3479190;3479190;JARDINOPOLIS;SP;SUDESTE
2012;3525201;152270;152270;JARINU;SP;SUDESTE
2012;3525300;5047020;5047020;JAU;SP;SUDESTE
2012;3525409;1600;1600;JERIQUARA;SP;SUDESTE
2012;3525706;199015;199015;JOSE BONIFACIO;SP;SUDESTE
2012;3525904;12757338;12757338;JUNDIAI;SP;SUDESTE
2012;3526001;129470;129470;JUNQUEIROPOLIS;SP;SUDESTE
2012;3526407;98670;98670;LARANJAL PAULISTA;SP;SUDESTE
2012;3526605;1000;1000;LAVRINHAS;SP;SUDESTE
2012;3526704;4980558;4980558;LEME;SP;SUDESTE
2012;3526803;472020;472020;LENCOIS PAULISTA;SP;SUDESTE
2012;3526902;9669616;9669616;LIMEIRA;SP;SUDESTE
2012;3527009;1400;1400;LINDOIA;SP;SUDESTE
2012;3527108;9398114;9398114;LINS;SP;SUDESTE
2012;3527207;55680;55680;LORENA;SP;SUDESTE
2012;3527306;6180;6180;LOUVEIRA;SP;SUDESTE
2012;3527405;90650;90650;LUCELIA;SP;SUDESTE
2012;3527603;1000;1000;LUIS ANTONIO;SP;SUDESTE
2012;3527801;1800;1800;LUPERCIO;SP;SUDESTE
2012;3528007;4000;4000;MACATUBA;SP;SUDESTE
2012;3528106;1000;1000;MACAUBAL;SP;SUDESTE
2012;3528403;800;800;MAIRINQUE;SP;SUDESTE
2012;3528601;37000;37000;MANDURI;SP;SUDESTE
2012;3528858;3000;3000;MARAPOAMA;SP;SUDESTE
2012;3529005;3378200;3378200;MARILIA;SP;SUDESTE
2012;3529203;441418;441418;MARTINOPOLIS;SP;SUDESTE
2012;3529302;4414910;4414910;MATAO;SP;SUDESTE
